class template, instantiations, multiple overload instantiations, loc, definition file path, line
CTR_UHeap, //4, //1, //153, //intern/container/CTR_UHeap.h, //100
MEM_SmartPtr, //130, //44, //58, //intern/memutil/MEM_SmartPtr.h, //111
GEN_Map, //24, //18, //98, //intern/moto/include/GEN_Map.h, //37
GEN_SmartPtr, //0, //0, //58, //source/kernel/gen_system/GEN_SmartPtr.h, //106
CTR_TaggedIndex, //9, //1, //108, //intern/container/CTR_TaggedIndex.h, //62
CTR_TaggedSetOps, //9, //4, //129, //intern/container/CTR_TaggedSetOps.h, //75
GEN_Map, //0, //0, //98, //source/kernel/gen_system/GEN_Map.h, //36
IMG_MemPtr, //2, //1, //33, //intern/img/intern/IMG_MemPtr.h, //50
MEM_RefCountPtr, //3, //1, //65, //intern/memutil/MEM_RefCountPtr.h, //178
NM_Scalar, //26, //1, //44, //intern/moto/include/NM_Scalar.h, //37
GEN_DataCache, //0, //0, //32, //source/kernel/gen_system/GEN_DataCache.h, //39
CTR_Map, //0, //0, //98, //intern/container/CTR_Map.h, //37
IMG_MemPtr, //0, //0, //33, //source/blender/img/intern/IMG_MemPtr.h, //47

function template, instantiations, multiple overload instantiations, loc, definition file path, line
operator*, //29, //1, //4, //intern/moto/include/NM_Scalar.h, //112
MT_max, //4, //2, //3, //intern/moto/include/MT_MinMax.h, //55
MT_min, //7, //1, //3, //intern/moto/include/MT_MinMax.h, //50
MT_set_max, //0, //0, //3, //intern/moto/include/MT_MinMax.h, //65
MT_set_min, //0, //0, //3, //intern/moto/include/MT_MinMax.h, //60
operator/, //27, //1, //4, //intern/moto/include/NM_Scalar.h, //118
sqrt, //5, //1, //4, //intern/moto/include/NM_Scalar.h, //129
acos, //1, //1, //3, //intern/moto/include/NM_Scalar.h, //135
cos, //1, //1, //3, //intern/moto/include/NM_Scalar.h, //140
fabs, //2, //1, //3, //intern/moto/include/NM_Scalar.h, //150
operator+, //21, //1, //8, //intern/moto/include/NM_Scalar.h, //92
operator-, //6, //1, //8, //intern/moto/include/NM_Scalar.h, //102
operator<<, //4, //1, //3, //intern/moto/include/NM_Scalar.h, //124
pow, //1, //1, //4, //intern/moto/include/NM_Scalar.h, //155
sin, //1, //1, //3, //intern/moto/include/NM_Scalar.h, //145

