class template, instantiations, multiple overload instantiations, loc, definition file path, line
SimpleExtItem, //17, //12, //34, //include/extensible.h, //121
caller2, //5, //2, //11, //include/caller.h, //158
CommandModule, //0, //0, //16, //include/inspircd.h, //861
HandlerBase1, //6, //2, //6, //include/caller.h, //64
HandlerBase2, //2, //1, //6, //include/caller.h, //71
HandlerBase3, //2, //1, //6, //include/caller.h, //78
caller1, //4, //4, //11, //include/caller.h, //145
caller3, //1, //1, //11, //include/caller.h, //171
HandlerBase0, //4, //2, //6, //include/caller.h, //57
dynamic_reference, //8, //3, //12, //include/modules.h, //304
HandlerBase4, //2, //1, //6, //include/caller.h, //85
HandlerBase5, //2, //1, //6, //include/caller.h, //92
HandlerBase6, //2, //1, //6, //include/caller.h, //99
HandlerBase7, //2, //0, //6, //include/caller.h, //106
HandlerBase8, //2, //0, //6, //include/caller.h, //113
caller, //0, //0, //9, //include/caller.h, //120
caller0, //0, //0, //11, //include/caller.h, //132
caller4, //0, //0, //11, //include/caller.h, //184
caller5, //0, //0, //11, //include/caller.h, //197
caller6, //0, //0, //11, //include/caller.h, //210
caller7, //0, //0, //11, //include/caller.h, //223
caller8, //0, //0, //11, //include/caller.h, //236
vtable, //0, //0, //54, //src/modules/m_testnet.cpp, //30

function template, instantiations, multiple overload instantiations, loc, definition file path, line
ConvToInt, //14, //4, //6, //include/inspircd.h, //187
ConvToStr, //47, //10, //6, //include/inspircd.h, //177
ConvNumeric, //2, //2, //17, //include/inspircd.h, //122
ModuleManager::FindDataService, //8, //1, //4, //include/modules.h, //1646
vtable::read, //2, //1, //13, //src/modules/m_testnet.cpp, //43
vtinit, //80, //1, //4, //src/modules/m_testnet.cpp, //86
SearchAndReplace, //2, //2, //21, //include/hashcomp.h, //74
DeleteZero, //16, //16, //6, //src/inspircd.cpp, //99
range, //7, //6, //9, //src/configreader.cpp, //84

