class template, instantiations, multiple overload instantiations, loc, definition file path, line
array_allocator, //5, //5, //27, //src/filters/transform/MPCVideoDec/array_allocator.h, //6
CFormat, //7, //1, //9, //src/mpc-hc/PlayerCaptureDialog.h, //43
CFormatArray, //0, //0, //86, //src/mpc-hc/PlayerCaptureDialog.h, //54
CFormatElem, //4, //1, //6, //src/mpc-hc/PlayerCaptureDialog.h, //35
CInternalPropertyPageTempl, //0, //0, //10, //src/filters/InternalPropertyPage.h, //109
MatroskaWriter::CNode, //6, //6, //20, //src/filters/muxer/MatroskaMuxer/MatroskaFile.h, //164
MatroskaWriter::CSimpleVar, //2, //1, //47, //src/filters/muxer/MatroskaMuxer/MatroskaFile.h, //105
MatroskaReader::CNode, //19, //19, //16, //src/filters/parser/MatroskaSplitter/MatroskaFile.h, //128
MatroskaReader::CSimpleVar, //1, //1, //37, //src/filters/parser/MatroskaSplitter/MatroskaFile.h, //46
vd_row_iter, //8, //1, //41, //include/vd2/plugin/vdvideoutil.h, //10
CScopeLock::TCLocker, //1, //1, //7, //src/SubPic/DX9SubPic.h, //47
CBaseSource, //0, //0, //53, //src/filters/source/BaseSource/BaseSource.h, //27
CAtlStringMap, //0, //0, //1, //src/mpc-hc/stdafx.h, //77
CFGFilterInternal, //0, //0, //15, //src/mpc-hc/FGFilter.h, //88
vdxunknown, //3, //1, //28, //include/vd2/VDXFrame/Unknown.h, //33
vdxunknown2, //0, //0, //30, //include/vd2/VDXFrame/Unknown.h, //70
VDXVideoFilterDefinition, //0, //0, //58, //include/vd2/VDXFrame/VideoFilter.h, //150
VDXVideoFilterScriptAdapter, //0, //0, //9, //include/vd2/VDXFrame/VideoFilter.h, //122
VDXVideoFilterScriptObjectAdapter, //2, //1, //4, //include/vd2/VDXFrame/VideoFilter.h, //133
allocator_traits, //0, //0, //1, //src/filters/transform/MPCVideoDec/PODtypes.h, //30
allocator_traits, //0, //0, //1, //src/filters/transform/MPCVideoDec/array_allocator.h, //46
array_allocator::rebind, //0, //0, //1, //src/filters/transform/MPCVideoDec/array_allocator.h, //39
array_vector, //0, //0, //2, //src/filters/transform/MPCVideoDec/array_allocator.h, //42
GothSync::MYD3DVERTEX, //13, //3, //6, //src/filters/renderer/VideoRenderers/SyncRenderer.h, //84
MYD3DVERTEX, //10, //3, //6, //src/filters/renderer/VideoRenderers/DX9RenderingEngine.cpp, //30
isPOD, //0, //0, //1, //src/filters/transform/MPCVideoDec/PODtypes.h, //4
isPOD, //0, //0, //1, //src/filters/transform/MPCVideoDec/PODtypes.h, //27
text, //12, //2, //90, //src/filters/transform/MPCVideoDec/char_t.h, //182

function template, instantiations, multiple overload instantiations, loc, definition file path, line
array_allocator::array_allocator, //0, //0, //1, //src/filters/transform/MPCVideoDec/array_allocator.h, //25
INITDDSTRUCT, //0, //0, //5, //src/DSUtil/DSUtil.h, //266
GetFormatHelper, //0, //0, //6, //src/filters/parser/MpegSplitter/MpegSplitter.cpp, //121
MatroskaReader::CMatroskaFile::Read, //1, //1, //8, //src/filters/parser/MatroskaSplitter/MatroskaFile.cpp, //99
MatroskaReader::CMatroskaNode::Read, //0, //0, //4, //src/filters/parser/MatroskaSplitter/MatroskaFile.cpp, //1488
GothSync::CBaseAP::AdjustQuad, //3, //1, //16, //src/filters/renderer/VideoRenderers/SyncRenderer.cpp, //199
GothSync::CBaseAP::TextureBlt, //0, //0, //60, //src/filters/renderer/VideoRenderers/SyncRenderer.cpp, //220
vd_ptroffset, //0, //0, //3, //include/vd2/plugin/vdvideoutil.h, //5
AdjustQuad, //3, //2, //16, //src/filters/renderer/VideoRenderers/DX9RenderingEngine.cpp, //45
TextureBlt, //0, //0, //60, //src/filters/renderer/VideoRenderers/DX9RenderingEngine.cpp, //66
CScopeLock::CScopeLock, //0, //0, //5, //src/SubPic/DX9SubPic.h, //56
clamp, //0, //0, //15, //src/filters/switcher/AudioSwitcher/AudioSwitcher.cpp, //206
mix, //0, //0, //15, //src/filters/switcher/AudioSwitcher/AudioSwitcher.cpp, //140
mix4, //0, //0, //23, //src/filters/switcher/AudioSwitcher/AudioSwitcher.cpp, //178
Explode, //0, //0, //14, //src/DSUtil/text.h, //27
ExplodeMin, //0, //0, //15, //src/DSUtil/text.h, //46
Implode, //0, //0, //12, //src/DSUtil/text.h, //64
GetPeer, //0, //0, //17, //src/filters/switcher/AudioSwitcher/StreamSwitcher.cpp, //62
bswap, //0, //0, //7, //src/filters/parser/RealMediaSplitter/RealMediaSplitter.cpp, //41
SeparableFilterX, //0, //0, //33, //src/Subtitles/SeparableFilter.h, //35
SeparableFilterY, //0, //0, //34, //src/Subtitles/SeparableFilter.h, //75
abs_16, //0, //0, //5, //src/DSUtil/simd.h, //485
absdif_s16, //0, //0, //12, //src/DSUtil/simd.h, //490
CFGManagerBDA::SearchIBDATopology, //0, //0, //8, //src/mpc-hc/FGManagerBDA.h, //156
Vector::DegToRad, //0, //0, //1, //src/SubPic/CoordGeom.h, //93
CAviFile::Read, //0, //0, //5, //src/filters/parser/AviSplitter/AviFile.h, //38
myabs, //0, //0, //4, //src/filters/muxer/DSMMuxer/DSMMuxer.cpp, //70

